nom_empresa,centro_poblado,longitude,latitude,cod_dane,cod_empresa,ano,mes,pnexc,npnexc,remer,stnstr,segciu,fnivel1,castnat,terr,calzesp,tsubest,infra,sumi,exp,total,chrome
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,PENSILVANIA,-75.1603002765,5.38327868783,17541000,502,2019,1,142.31,1849.23,0,0.03,0,0,0,0,0,0,0,0,0,1991.58,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,ARBOLEDA,-75.1837629936,5.49951524267,17541001,502,2019,1,35.52,609.19,0,0,0,0,0,0,0,0,0,0,0,644.71,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,BOLIVIA,-75.112378,5.326592908,17541002,502,2019,1,3.05,72.61,0,0,0,0,0,0,0,0,0,0,0,75.66,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,EL HIGUERON,-75.0792954126,5.35546253577,17541004,502,2019,1,0.27,6.01,0,0,0,0,0,0,0,0,0,0,0,6.28,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA LINDA,-75.0955770991,5.38029849633,17541006,502,2019,1,0.31,67.58,0,0,0,0,0,0,0,0,0,0,0,67.89,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA RIOJA,-75.1151818088,5.36036762403,17541008,502,2019,1,0.01,15.36,0,0,0,0,0,0,0,0,0,0,0,15.37,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,PUEBLONUEVO,-75.1326138516,5.53429462916,17541009,502,2019,1,6.48,47.45,0,0,0,0,0,0,0,0,0,0,0,53.92,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SAN DANIEL,-75.084454516,5.37912745,17541011,502,2019,1,3.63,71.61,0,0,0,0,0,0,0,0,0,0,0,75.24,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LA SOLEDAD ALTA,-75.080506221,5.34057372,17541015,502,2019,1,0.52,12.49,0,0,0,0,0,0,0,0,0,0,0,13.01,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,AGUABONITA,-75.0858736058,5.40929593312,17541016,502,2019,1,2.9,20,0,0,0,0,0,0,0,0,0,0,0,22.9,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,RIOSUCIO,-75.7020653762,5.42367236012,17614000,502,2019,1,1262.2,382.23,0,20.54,0.29,0,0,0,0,0,0.23,0,0,1665.5,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,BONAFONT,-75.6796140779,5.3634124235,17614001,502,2019,1,55.12,52.02,0,2.72,0,0,0,0,0,0,0,0,0,109.87,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,EL SALADO,-75.7441732872,5.45226052628,17614003,502,2019,1,19.85,3.76,0,0.48,0,0,0,0,0,0,0,0,0,24.09,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,FLORENCIA,-75.6611014301,5.34887846001,17614004,502,2019,1,2.69,10.15,0,0.34,0,0,0,0,0,0,0,0,0,13.18,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,QUIEBRALOMO,-75.6893337789,5.44465410571,17614005,502,2019,1,66.45,25.44,0,0.86,0.05,0,0,0,0,0,0,0,0,92.79,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SAN LORENZO,-75.6938954439,5.46456894103,17614006,502,2019,1,226.15,75.94,0,2.98,0.15,0,0,0,0,0,0,0,0,305.23,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,IBERIA,-75.6697487854,5.41500718569,17614008,502,2019,1,111.06,4.66,0,0.51,0.05,0,0,0,0,0,0,0,0,116.29,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SIPIRRA,-75.6929578671,5.42818509252,17614010,502,2019,1,193.66,5.83,0,0.72,0,0,0,0,0,0,0,0,0,200.21,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,SAN JERONIMO,-75.7111540721,5.47721335771,17614014,502,2019,1,16.13,1.78,0,0.21,0,0,0,0,0,0,0,0,0,18.12,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,PUEBLO VIEJO,-75.7223464185,5.42777482481,17614017,502,2019,1,32.77,6.63,0,0.86,0,0,0,0,0,0,0,0,0,40.25,1
CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P.,LAS ESTANCIAS,-75.7168084486,5.45088246986,17614021,502,2019,1,19.25,2.38,0,0.27,0,0,0,0,0,0,0,0,0,21.9,1
