nom_empresa,centro_poblado,longitude,latitude,cod_dane,cod_empresa,ano,mes,pnexc,npnexc,remer,stnstr,segciu,fnivel1,castnat,terr,calzesp,tsubest,infra,sumi,exp,total,chrome
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,SANTANA,-76.5668589516,0.595051448001,86568019,2371,2021,4,16.05,29.61,0,183.8,0,0,0,0,0,0,0,0,0,229.45,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,PUERTO VEGA,-76.5264551657,0.483717148314,86568020,2371,2021,4,11.2,34.4,0,65.23,0,0,0,0,0,0,0,0,0,110.83,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,LA CARMELITA,-76.544205958,0.397521553,86568026,2371,2021,4,84.17,17.55,0,149.23,0,0,0,0,0,0,0,0,0,250.95,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,LA LIBERTAD,-76.5880726782,0.370931489575,86568027,2371,2021,4,38.73,7.93,0,65.32,0,0,0,0,0,0,0,0,0,111.98,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,CAMPO ALEGRE,-76.5798437217,0.413682194398,86568029,2371,2021,4,77.6,15.88,0,139.89,0,0,0,0,0,0,0,0,0,233.37,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,BRISAS DEL HONG KONG,-76.5100642996,0.482587583055,86568032,2371,2021,4,0.68,0.11,0,46.27,0,0,0,0,0,0,0,0,0,47.05,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,LA CABANA,-76.5225338781,0.373889547313,86568033,2371,2021,4,5.67,1.15,0,18.59,0,0,0,0,0,0,0,0,0,25.41,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,PLANADAS,-76.594124823,0.577210618889,86568034,2371,2021,4,61.24,804.58,0,104.72,0,218.38,0,0,0,0,0,0,0,1188.92,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,PUERTO CAICEDO,-76.6057791692,0.6877836264,86569000,2371,2021,4,127.87,4292.23,0,1225.18,0,721.02,117.95,0,0,0,0,0,0,6484.25,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,SAN PEDRO,-76.5824898501,0.633807499708,86569001,2371,2021,4,0,55.85,0,62.55,0,0,0,0,0,0,0,0,0,118.41,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,VILLA FLOR,-76.5865727138,0.755653921253,86569002,2371,2021,4,0,45.11,0,57,0,0,0,0,0,0,0,0,0,102.12,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,EL CEDRAL,-76.5256367805,0.647711361575,86569003,2371,2021,4,0,257.1,0,16.06,0,0,0,0,0,0,0,0,0,273.16,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,EL VENADO,-76.5585993067,0.658665911365,86569004,2371,2021,4,0.37,233.83,0,25.73,0,0,0,0,0,0,0,0,0,259.93,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,PUERTO GUZMAN,-76.408521789,0.962923612274,86571000,2016,2021,4,5.19,68.42,0,17.66,0,0,143.49,0,0,0,0,0,0,234.76,1
ELECTRIFICADORA DEL CAQUETA S.A. ESP,PUERTO GUZMAN,-76.408521789,0.962923612274,86571000,1032,2021,4,2.89,1498.76,0,13.42,0,0,0,0,0,0,0,0,0,1515.07,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,EL CEDRO,-76.2218917973,0.978565885885,86571001,2016,2021,4,0,16.8,0,0,0,0,14.91,0,0,0,0,0,0,31.71,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,SANTA LUCIA,-76.4397268771,0.96201248439,86571002,2016,2021,4,0,107.31,0,0,0,0,89.85,0,0,0,0,0,0,197.16,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,EL JUANO,-76.4662895077,0.987833604162,86571007,2016,2021,4,0,15.29,0,0,0,0,24.99,0,0,0,0,0,0,40.27,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,PUERTO ROSARIO,-76.2650999521,0.968211495455,86571008,2016,2021,4,2.02,67.22,0,1.22,0,0,120.15,0,0,0,0,0,0,190.6,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,GALILEA,-76.1484398453,0.92412446055,86571009,2016,2021,4,0,13.37,0,0,0,0,18.64,0,0,0,0,0,0,32.01,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,EL BOMBON,-76.3333044052,0.941629920545,86571011,2016,2021,4,0,3.21,0,0,0,0,7.46,0,0,0,0,0,0,10.67,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,EL MUELLE,-76.4657100378,0.994918631065,86571012,2016,2021,4,0,3.29,0,0,0,0,8.33,0,0,0,0,0,0,11.61,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,LA PATRIA,-76.4893361757,1.00385569084,86571013,2016,2021,4,0.92,2.81,0,0,0,0,7.87,0,0,0,0,0,0,11.6,1
EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P. ,SIBUNDOY,-76.9174823545,1.20011541585,86749000,1846,2021,4,2124.67,298.63,0,0,0,0,0,0,0,0,0,0,0,2423.3,1
EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P. ,SAN FRANCISCO,-76.8792415368,1.17421702835,86755000,1846,2021,4,851.32,212.3,0,0,0,0,0,0,0,0,0,0,0,1063.62,1
EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P. ,SAN SILVESTRE,-76.9333891525,1.15695988499,86755003,1846,2021,4,9.05,2.03,0,0,0,0,0,0,0,0,0,0,0,11.08,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,LA DORADA,-76.9124101199,0.343270468548,86757000,2371,2021,4,1510.2,3524.77,0,1251.81,0,0,0,0,0,0,0,0,1.52,6288.31,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,PUERTO COLON,-76.9277133509,0.277699317534,86757001,2371,2021,4,363.39,494.64,0,156.48,0,0,0,0,0,0,0,0,0,1014.51,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,AGUA BLANCA,-76.9389016389,0.374987168763,86757004,2371,2021,4,7.1,8.74,0,12.04,0,0,0,0,0,0,0,0,0,27.88,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,EL MAIZAL,-76.9463994409,0.344267164309,86757015,2371,2021,4,14.21,135.4,0,24.07,0,0,0,0,0,0,0,0,0,173.68,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,JORDAN ORTIZ,-76.9815811698,0.346991629161,86757018,2371,2021,4,56.83,490.31,0,96.29,0,0,0,0,0,0,0,0,0,643.43,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,LA GUISITA,-77.009343062,0.351465226077,86757025,2371,2021,4,7.1,67.7,0,12.04,0,0,0,0,0,0,0,0,0,86.84,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,MESAS DEL SABALITO,-76.9454746982,0.299467076477,86757028,2371,2021,4,111.81,203.92,0,48.15,0,0,0,0,0,0,0,0,0,363.88,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,NUEVA RISARALDA,-76.9048818796,0.326633226396,86757032,2371,2021,4,56.37,55.81,0,60.18,0,0,0,0,0,0,0,0,0,172.36,1
EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P. ,SANTIAGO,-77.0021350607,1.14728349518,86760000,1846,2021,4,83.68,210.87,0,0,0,0,0,0,0,0,0,0,0,294.55,1
EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P. ,SAN ANDRES,-76.99084091,1.12993270893,86760001,1846,2021,4,0,31.73,0,0,0,0,0,0,0,0,0,0,0,31.73,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,LA HORMIGA,-76.9059683227,0.423903933588,86865000,2371,2021,4,1606.85,2210.62,0,2695.27,0,721.48,0,0,0,0,0,0,720,7954.23,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,EL TIGRE,-76.84117408,0.475708814658,86865003,2371,2021,4,56.83,69.23,0,93.63,0,0,0,0,0,0,0,0,0,219.68,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,EL PLACER,-76.9809839942,0.469443456455,86865004,2371,2021,4,71.03,58.35,0,120.37,0,0,0,0,0,0,0,0,0,249.75,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,SAN ANTONIO,-76.8966644018,0.484385927361,86865005,2371,2021,4,21.31,34.19,0,35.11,0,0,0,0,0,0,0,0,0,90.61,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,JORDAN DE GUISIA,-77.0275226011,0.351393034409,86865008,2371,2021,4,44.44,341.69,0,71.89,0,0,0,0,0,0,0,0,0,458.02,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,BRISAS DEL PALMAR,-77.0018318023,0.488225287968,86865010,2371,2021,4,14.21,13.95,0,24.07,0,0,0,0,0,0,0,0,2.7,54.93,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,EL CAIRO,-76.8804296124,0.394300822272,86865011,2371,2021,4,42.62,83.47,0,72.22,0,0,0,0,0,0,0,0,0,198.31,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,EL VENADO,-76.8183869794,0.379682607285,86865012,2371,2021,4,14.21,24.98,0,24.07,0,0,0,0,0,0,0,0,0,63.26,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,LA CONCORDIA,-76.8941422752,0.456911815171,86865014,2371,2021,4,42.62,23.69,0,70.22,0,0,0,0,0,0,0,0,0,136.53,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,NUEVA PALESTINA,-76.8405575096,0.373410531201,86865018,2371,2021,4,78.14,111.93,0,132.4,0,0,0,0,0,0,0,0,0,322.47,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,VILLADUARTE,-76.8821374126,0.45097864119,86865021,2371,2021,4,14.21,5.22,0,23.41,0,0,0,0,0,0,0,0,0,42.83,1
EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.,LA ISLA,-76.9100525211,0.466439593967,86865022,2371,2021,4,28.41,65.4,0,46.81,0,0,0,0,0,0,0,0,0,140.63,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,VILLAGARZON,-76.6171636979,1.02893997049,86885000,2016,2021,4,126.44,290.4,0,39.58,0,0,533.7,0,0,0,0,0,0,990.11,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,PUERTO UMBRIA,-76.5795035529,0.858627931683,86885001,2016,2021,4,181.47,132.85,0,1.22,0,0,272.8,0,0,0,0,0,0,588.34,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,LA CASTELLANA,-76.7031497327,0.931018767361,86885002,2016,2021,4,3.54,17.21,0,0,0,0,65.15,0,0,0,0,0,0,85.89,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,ALBANIA,-76.6102347265,0.810221666478,86885004,2016,2021,4,17.68,12.13,0,0,0,0,18.54,0,0,0,0,0,0,48.35,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,KOFANIA,-76.6899037599,0.937031063093,86885007,2016,2021,4,0,3,0,0,0,0,16.5,0,0,0,0,0,0,19.5,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,NARANJITO,-76.5680374798,0.814536817152,86885008,2016,2021,4,21.22,11.77,0,0,0,0,22.25,0,0,0,0,0,0,55.24,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,PORVENIR,-76.6114227193,1.0065392871,86885009,2016,2021,4,8.19,31.52,0,16.45,0,0,59.31,0,0,0,0,0,0,115.46,1
EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP,SANTA ROSA DE JUANAMBU,-76.5124741581,0.826690286016,86885011,2016,2021,4,14.14,10.06,0,0,0,0,18.54,0,0,0,0,0,0,42.74,1
